####Molesworth Cover scores for randomly located plots established  by NZ Forest Surveys Jan 2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"###Plot sizes are: Subplot1- 0.25 m2 (0.5m x 0.5m), Subplot2- 1 m2 (1m x 1m), Subplot3- 4 m2 (2m x 2m), Subplot4- 25 m2 (5m x 5m), Subplot5- 100 m2 (10m x 10m), Subplot6- 400 m2 (20m x 20m)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"##Height tiers are: 1 (0-0.1 m high); 2 (0.1-0.3); 3 (0.3-1); 4 (1-2), 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###Some duplicted species entries removed manually,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transect,Plot No.,Species,Subplot1.Tier1,Subplot1.Tier2,Subplot1.Tier3,Subplot1.Tier4,Subplot1.Tier5,Subplot1.Tier6,Subplot2.Tier1,Subplot2.Tier2,Subplot2.Tier3,Subplot2.Tier4,Subplot2.Tier5,Subplot2.Tier6,Subplot3.Tier1,Subplot3.Tier2,Subplot3.Tier3,Subplot3.Tier4,Subplot3.Tier5,Subplot3.Tier6,Subplot4.Tier1,Subplot4.Tier2,Subplot4.Tier3,Subplot4.Tier4,Subplot4.Tier5,Subplot4.Tier6,Subplot5.Tier1,Subplot5.Tier2,Subplot5.Tier3,Subplot5.Tier4,Subplot5.Tier5,Subplot5.Tier6,Subplot6.Tier1,Subplot6.Tier2,Subplot6.Tier3,Subplot6.Tier4,Subplot6.Tier5,Subplot6.Tier6,BrowserSpecies,BrowserIntensity
R,3,BARE GROUND,3,,,,,,1,,,,,,1,,,,,,1,,,,,,2,,,,,,,,,,,,,
R,3,BRALAG,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,3,CARAVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
R,3,CARMUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
R,3,CARSP,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,3,CELGRA,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,3,CELSPE,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,hare,M
R,3,CERFON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
R,3,CERGLO,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,3,DEYAVE,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,3,DIAARM,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,3,DISTOU,1,,,,,,3,3,2,,,,2,2,1,,,,1,1,1,,,,1,1,1,,,,1,2,2,1,,,hare,M
R,3,FESNOV,,,,,,,,,,,,,1,,,,,,1,1,,,,,2,2,1,,,,2,2,1,,,,hare,L
R,3,FESRUB,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,3,GALPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
R,3,GERSES,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,3,HIECAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
R,3,HIEPIL,5,,,,,,5,,,,,,5,,,,,,5,,,,,,5,,,,,,5,,,,,,,
R,3,HIEPOL,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
R,3,HOLLAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
R,3,HYMTRI,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,3,HYPRAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
R,3,LEUFRA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
R,3,LINCAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
R,3,LITTER,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,
R,3,LUZRUF,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,3,MOSS,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,
R,3,MUECOM,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,3,OLECYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
R,3,OZOVAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
R,3,PIMORE,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,1,1,,,,,,
R,3,POACOL,1,,,,,,1,,,,,,1,,,,,,2,1,,,,,1,1,,,,,1,1,,,,,cattle,L
R,3,RAOHOO,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,3,RAOSUB,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,3,ROCK,1,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
R,3,ROSRUB,,,,,,,1,,,,,,1,,,,,,1,1,1,1,,,1,1,1,1,,,1,1,1,1,,,,
R,3,RUMACE,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,3,VEGETATION,5,,,,,,6,3,2,,,,6,,,,,,6,,,,,,,,,,,,,,,,,,,
R,3,VIOCUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
R,3,WAHALB,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,4,ACACAE,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,4,ACRCOL,,,,,,,2,,,,,,1,,,,,,2,1,,,,,1,1,,,,,2,2,1,,,,,
R,4,ANIARO,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,4,ANIFIL,,,,,,,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,
R,4,ANTODO,1,,,,,,1,,,,,,2,1,,,,,2,1,,,,,1,1,,,,,1,1,,,,,,
R,4,BARE GROUND,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,
R,4,BRALAG,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,4,CARAVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,hare,H
R,4,CARSP,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,4,CELGRA,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,4,CELSPE,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,4,CERFON,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,4,CLEFOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,
R,4,COLACI,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,4,COPPRO,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,,
R,4,DEYAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
R,4,DIAARM,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,4,ECHVUL,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,
R,4,ELYAFR,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
R,4,EPIALS,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,4,EPIMEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
R,4,FESNOV,1,1,,,,,2,1,,,,,2,1,,,,,2,2,,,,,2,2,,,,,2,2,1,,,,,
R,4,FESRUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
R,4,GALPER,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
R,4,GAUCRA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
R,4,HIECAE,2,,,,,,2,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,4,HIEPIL,5,,,,,,5,,,,,,5,,,,,,5,,,,,,5,,,,,,4,,,,,,,
R,4,HIEPOL,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,4,HIEPRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
R,4,HOLLAN,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
R,4,HYPRAD,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
R,4,KELCRO,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,4,LEUFRA,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,4,LITTER,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,,,,,,,,
R,4,LUZRUF,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,4,MOSS,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,,,,,
R,4,MUECOM,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,1,,,,hare,M
R,4,MYCMUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
R,4,OLECYM,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,,
R,4,OZOVAU,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,1,,,,
R,4,PIMORE,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,1,,,,,
R,4,POACOL,1,,,,,,2,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,hare,L
R,4,POAPRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,
R,4,PRACOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
R,4,RAOHOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
R,4,RAOSUB,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,4,RIBUVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,
R,4,ROCK,1,,,,,,1,,,,,,1,,,,,,1,,,,,,3,,,,,,,,,,,,,
R,4,ROSRUB,,,,,,,1,,,,,,1,,,,,,1,1,1,1,,,2,2,2,2,1,,2,3,3,3,1,,cattle,L
R,4,RUMACE,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,4,TRIPRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
R,4,TRIREP,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
R,4,VEGETATION,6,1,,,,,6,1,,,,,6,1,,,,,6,2,1,,,,6,2,2,,,,,,,,,,,
R,4,VIOCUN,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
R,4,WAHALB,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,1,ACIAUR,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,,
S,1,ACRCOL,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,
S,1,CELDUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,
S,1,CELGRA,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,
S,1,CELMON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
S,1,CELSPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
S,1,CHIFSB,,,,,,,,,,,,,,,,,,,2,2,1,,,,2,2,1,,,,2,2,1,,,,,
S,1,DRAROS,,,,,,,,,,,,,,,,,,,2,2,,,,,3,3,2,,,,2,2,1,,,,,
S,1,ELYAFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,
S,1,EPIGLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
S,1,EXOBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
S,1,GAUCRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,
S,1,HELRSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
S,1,HYPRAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
S,1,LITTER,1,,,,,,1,,,,,,1,,,,,,2,,,,,,2,,,,,,1,,,,,,,
S,1,LUZRUF,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,1,MYCMUR,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,1,POACOL,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,
S,1,PODNIV,5,1,,,,,4,1,,,,,4,1,,,,,4,1,,,,,4,1,,,,,3,1,,,,,,
S,1,ROCK,3,,,,,,5,,,,,,4,,,,,,5,,,,,,4,,,,,,5,,,,,,,
S,1,VEGETATION,5,1,,,,,4,1,,,,,5,1,,,,,4,2,1,,,,5,3,2,,,,4,2,1,,,,,
S,1,WAHALB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
S,2,ACIAUR,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,1,,,,,
S,2,ACRCOL,1,,,,,,2,1,,,,,2,2,,,,,2,1,,,,,1,1,,,,,1,1,,,,,,
S,2,CELGRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
S,2,CELSPE,,,,,,,1,,,,,,2,,,,,,1,,,,,,1,1,,,,,1,1,,,,,,
S,2,CHIFSB,,1,,,,,2,1,1,,,,2,2,1,,,,2,2,1,,,,2,2,1,,,,2,2,1,,,,,
S,2,DEYAVE,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,2,DRAROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,,
S,2,ELYAFR,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
S,2,EPIGLA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
S,2,HELPAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,hare,L
S,2,HELRSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
S,2,HIEPRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
S,2,HYPRAD,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
S,2,KOENOV,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,2,LITTER,1,,,,,,2,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,2,LUZRUF,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,2,MELALP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,hare,L
S,2,MYCMUR,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,2,MYRNUM,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
S,2,OLECYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,
S,2,PIMORE,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,1,,,,1,1,1,,,,,
S,2,POACOL,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,
S,2,PODNIV,,,,,,,4,1,,,,,4,2,,,,,3,2,,,,,4,2,,,,,4,3,1,,,,,
S,2,ROCK,6,,,,,,5,,,,,,5,,,,,,5,,,,,,5,,,,,,5,,,,,,,
S,2,RUMACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
S,2,SENGST,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
S,2,VEGETATION,1,1,,,,,4,1,1,,,,4,2,1,,,,5,3,1,,,,5,2,1,,,,5,3,1,,,,,
S,2,WAHALB,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,3,ACIAUR,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,hare,L
S,3,ACRCOL,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,3,AGRCAP,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,3,ANIARO,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,3,ANTODO,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,3,BARE GROUND,,,,,,,,,,,,,1,,,,,,1,,,,,,2,,,,,,2,,,,,,,
S,3,CARSP,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,3,CELDUR,,,,,,,1,,,,,,3,,,,,,2,,,,,,2,,,,,,2,,,,,,,
S,3,CELGRA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
S,3,CELSPE,4,,,,,,3,1,,,,,3,1,,,,,3,1,,,,,3,1,,,,,3,1,,,,,,
S,3,CHIFSB,1,1,,,,,2,2,1,,,,4,4,2,,,,3,3,1,,,,3,3,1,,,,3,3,2,,,,hare,L
S,3,DEYAVE,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,3,DRAROS,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,1,,,,,
S,3,EPIALS,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
S,3,FESNOV,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,
S,3,GENCOR,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
S,3,HIECAE,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,3,HIEPRA,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,3,HYPRAD,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,3,KOENOV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
S,3,LEPPSP,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
S,3,LEUFRA,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,3,LITTER,4,,,,,,5,,,,,,4,1,,,,,4,1,,,,,3,1,,,,,3,1,,,,,,
S,3,LUZRUF,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,3,LYCFAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
S,3,MICSCA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
S,3,PIMORE,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,
S,3,POACOL,2,,,,,,2,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,
S,3,RANINS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
S,3,ROCK,,,,,,,,,,,,,1,,,,,,1,,,,,,2,,,,,,1,,,,,,,
S,3,RUMACE,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,3,RYTSET,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,3,UNCSP,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,
S,3,VEGETATION,5,1,,,,,4,2,1,,,,5,4,2,,,,5,3,1,,,,5,3,1,,,,5,3,2,,,,,
S,3,WAHALB,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,4,ACIAUR,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,hare,L
S,4,ACRCOL,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,
S,4,ANIARO,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,4,BARE GROUND,1,,,,,,1,,,,,,1,,,,,,2,,,,,,2,,,,,,1,,,,,,,
S,4,BLEPEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
S,4,BRABEL,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,4,BRASIN,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,4,CELDUR,1,,,,,,1,,,,,,2,,,,,,1,,,,,,1,,,,,,2,,,,,,,
S,4,CELGRA,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,4,CELMON,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
S,4,CELSPE,3,1,,,,,3,1,,,,,3,1,,,,,2,1,,,,,3,1,,,,,3,1,,,,,,
S,4,CHIFSB,1,1,,,,,1,1,,,,,1,1,1,,,,1,1,1,,,,2,2,1,,,,3,3,1,,,,,
S,4,COPCHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
S,4,DEYAVE,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,4,DRAROS,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,,
S,4,ELYAFR,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,4,EPIALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
S,4,EPIGLA,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,4,FESNOV,1,,,,,,2,2,1,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,,
S,4,GALDRY,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,4,GENCOR,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
S,4,HEBRAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,
S,4,HELPAR,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,4,HIECAE,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,4,HIEPRA,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,4,HYPRAD,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,4,KOENOV,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
S,4,LEPPSP,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,4,LEUFRA,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,4,LITTER,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,4,LUZRUF,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,4,LYCFAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
S,4,MICSCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
S,4,MYRNUM,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
S,4,PIMORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
S,4,POACOL,1,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,4,PRACOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
S,4,RANINS,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,4,ROCK,5,,,,,,5,,,,,,5,,,,,,5,,,,,,4,,,,,,3,,,,,,,
S,4,RUMACE,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,4,RYTPUM,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
S,4,RYTSET,,,,,,,,,,,,,2,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,
S,4,UNCSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,
S,4,VEGETATION,3,1,,,,,4,2,1,,,,4,1,1,,,,3,1,1,,,,4,2,1,,,,5,3,1,,,,,
S,4,WAHALB,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
Z1,1,ACIAUR,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,1,,,,1,1,1,,,,,
Z1,1,ACIMON,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
Z1,1,ACRCOL,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
Z1,1,AGRCAP,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
Z1,1,ANIARO,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
Z1,1,ANTODO,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
Z1,1,ASTSP,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,,
Z1,1,BARE GROUND,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
Z1,1,BRABEL,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
Z1,1,CELDIS,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
Z1,1,CELMON,4,2,,,,,2,1,,,,,2,1,,,,,2,2,,,,,2,1,,,,,1,1,,,,,,
Z1,1,CELSPE,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
Z1,1,CHIFSB,,,,,,,1,1,,,,,1,1,1,,,,1,1,1,,,,2,2,1,,,,2,3,1,,,,hare,L
Z1,1,COPFOW,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,1,,,,,
Z1,1,COPPRO,,,,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,hare,L
Z1,1,CRALAN,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
Z1,1,DEYAVE,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,
Z1,1,DISTOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,,,,
Z1,1,DRAPRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
Z1,1,DRAROS,1,1,,,,,3,3,1,,,,2,2,1,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,,
